source,family,model,stroke_mm,energy_per_cycle_nm,energy_per_hour_nm,eff_mass_min_kg,eff_mass_max_kg,max_force_n,thread,body_dia_mm,length_mm,weight_kg,damping_type,temp_min_c,temp_max_c,notes
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR43-25,25,3.5,,,,,M5,43,20,0.017,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 3.5 Nm; E3 emergency stop 8.1 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M5; impact velocity max 5 m/s; A 37, B 20, C 43, D 58 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR50-35,35,5.8,,,,,M5,50,34,0.022,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 5.8 Nm; E3 emergency stop 8.3 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M5; impact velocity max 5 m/s; A 44, B 34, C 50, D 68 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR63-43,43,12.0,,,,,M5,63,43,0.051,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 12.0 Nm; E3 emergency stop 17.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M5; impact velocity max 5 m/s; A 55, B 43, C 63, D 87 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR67-40,40,23.0,,,,,M5,67,46,0.077,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 23.0 Nm; E3 emergency stop 33.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M5; impact velocity max 5 m/s; A 59, B 46, C 67, D 88 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR76-46,46,34.5,,,,,M6,76,46,0.104,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 34.5 Nm; E3 emergency stop 43.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M6; impact velocity max 5 m/s; A 67, B 46, C 76, D 102 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR83-50,50,45.0,,,,,M6,83,51,0.142,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 45.0 Nm; E3 emergency stop 74.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M6; impact velocity max 5 m/s; A 73, B 51, C 83, D 109 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR85-50,50,68.0,,,,,M8,85,68,0.206,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 68.0 Nm; E3 emergency stop 92.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M8; impact velocity max 5 m/s; A 73, B 68, C 85, D 111 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR93-57,57,92.0,,,,,M8,93,83,0.297,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 92.0 Nm; E3 emergency stop 122.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M8; impact velocity max 5 m/s; A 83, B 83, C 93, D 124 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.120-121,TUBUS TR radial,TR100-60,60,115.0,,,,,M8,100,82,0.308,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 115.0 Nm; E3 emergency stop 146.0 Nm; stroke = max stroke; energy absorption 25-45 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 82, C 100, D 133 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR30-15H,15,2.7,,,,,M5,30,13,0.006,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2.7 Nm; E3 emergency stop 5.7 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M5; impact velocity max 5 m/s; A 23, B 13, C 30, D 38 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR39-19H,19,6.0,,,,,M5,39,19,0.013,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 6.0 Nm; E3 emergency stop 18.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M5; impact velocity max 5 m/s; A 30, B 19, C 39, D 50 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR45-23H,23,8.7,,,,,M5,45,20,0.019,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 8.7 Nm; E3 emergency stop 24.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M5; impact velocity max 5 m/s; A 36, B 20, C 45, D 58 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR52-32H,32,11.7,,,,,M5,52,34,0.027,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 11.7 Nm; E3 emergency stop 20.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M5; impact velocity max 5 m/s; A 42, B 34, C 52, D 68 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR64-41H,41,25.0,,,,,M5,64,43,0.054,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 25.0 Nm; E3 emergency stop 46.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M5; impact velocity max 5 m/s; A 53, B 43, C 64, D 87 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR68-37H,37,66.5,,,,,M5,68,46,0.083,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 66.5 Nm; E3 emergency stop 98.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M5; impact velocity max 5 m/s; A 56, B 46, C 68, D 88 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR79-42H,42,81.5,,,,,M6,79,46,0.107,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 81.5 Nm; E3 emergency stop 106.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M6; impact velocity max 5 m/s; A 64, B 46, C 79, D 102 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR86-45H,45,124.0,,,,,M6,86,51,0.152,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 124.0 Nm; E3 emergency stop 206.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M6; impact velocity max 5 m/s; A 69, B 51, C 86, D 109 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR87-46H,46,158.0,,,,,M8,86,67,0.202,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 158.0 Nm; E3 emergency stop 261.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M8; impact velocity max 5 m/s; A 68, B 67, C 86, D 111 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR95-50H,50,228.0,,,,,M8,95,82,0.281,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 228.0 Nm; E3 emergency stop 342.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M8; impact velocity max 5 m/s; A 77, B 82, C 95, D 124 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.122-123,TUBUS TR-H radial hard,TR102-56H,56,290.0,,,,,M8,102,81,0.334,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 290.0 Nm; E3 emergency stop 427.0 Nm; stroke = max stroke; energy absorption 39-62 %; mounting screw M8; impact velocity max 5 m/s; A 84, B 81, C 102, D 133 mm; body_dia = C (ring OD), length = B (axial width) - see README"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR29-17L,17,7.2,,,,,M5,29,80,0.029,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 7.2 Nm; E3 emergency stop 10.9 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M5; impact velocity max 5 m/s; A 25, B 80, C 29, D 38, E 40 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR43-25L,25,14.0,,,,,M5,43,80,0.061,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 14.0 Nm; E3 emergency stop 32.7 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M5; impact velocity max 5 m/s; A 37, B 80, C 43, D 58, E 40 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR63-43L,43,21.9,,,,,M5,63,80,0.101,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 21.9 Nm; E3 emergency stop 32.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M5; impact velocity max 5 m/s; A 55, B 80, C 63, D 87, E 40 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR66-40L-1,40,102.0,,,,,M8,66,152,0.284,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 102.0 Nm; E3 emergency stop 143.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 59, B 152, C 66, D 87, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR66-40L-2,40,204.0,,,,,M8,66,305,0.580,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 204.0 Nm; E3 emergency stop 286.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 59, B 305, C 66, D 87, E 254 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR66-40L-3,40,306.0,,,,,M8,66,457,0.809,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 306.0 Nm; E3 emergency stop 428.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 59, B 457, C 66, D 87, E 406 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR66-40L-4,40,408.0,,,,,M8,66,610,1.064,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 408.0 Nm; E3 emergency stop 571.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 59, B 610, C 66, D 87, E 559 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR66-40L-5,40,510.0,,,,,M8,66,762,1.344,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 510.0 Nm; E3 emergency stop 714.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 59, B 762, C 66, D 87, E 711 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR76-45L-1,45,145.0,,,,,M8,76,152,0.380,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 145.0 Nm; E3 emergency stop 203.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 68, B 152, C 76, D 100, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR76-45L-2,45,290.0,,,,,M8,76,305,0.696,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 290.0 Nm; E3 emergency stop 406.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 68, B 305, C 76, D 100, E 254 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR76-45L-3,45,435.0,,,,,M8,76,457,1.130,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 435.0 Nm; E3 emergency stop 609.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 68, B 457, C 76, D 100, E 406 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR76-45L-4,45,580.0,,,,,M8,76,610,1.430,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 580.0 Nm; E3 emergency stop 812.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 68, B 610, C 76, D 100, E 559 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR76-45L-5,45,725.0,,,,,M8,76,762,1.820,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 725.0 Nm; E3 emergency stop 1015.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 68, B 762, C 76, D 100, E 711 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR83-48L-1,48,180.0,,,,,M8,83,152,0.480,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 180.0 Nm; E3 emergency stop 252.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 73, B 152, C 83, D 106, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR83-48L-2,48,360.0,,,,,M8,83,305,0.869,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 360.0 Nm; E3 emergency stop 504.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 73, B 305, C 83, D 106, E 254 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR83-48L-3,48,540.0,,,,,M8,83,457,1.380,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 540.0 Nm; E3 emergency stop 756.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 73, B 457, C 83, D 106, E 406 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR83-48L-4,48,720.0,,,,,M8,83,610,1.810,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 720.0 Nm; E3 emergency stop 1008.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 73, B 610, C 83, D 106, E 559 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR83-48L-5,48,900.0,,,,,M8,83,762,2.260,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 900.0 Nm; E3 emergency stop 1260.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 73, B 762, C 83, D 106, E 711 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-1,60,270.0,,,,,M8,99,152,0.589,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 270.0 Nm; E3 emergency stop 378.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 152, C 99, D 130, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-2,60,540.0,,,,,M8,99,305,1.164,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 540.0 Nm; E3 emergency stop 756.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 305, C 99, D 130, E 254 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-3,60,810.0,,,,,M8,99,457,1.940,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 810.0 Nm; E3 emergency stop 1134.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 457, C 99, D 130, E 406 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-4,60,1080.0,,,,,M8,99,610,2.660,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1080.0 Nm; E3 emergency stop 1512.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 610, C 99, D 130, E 559 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-5,60,1350.0,,,,,M8,99,762,3.100,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1350.0 Nm; E3 emergency stop 1890.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 762, C 99, D 130, E 711 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-6,60,1620.0,,,,,M8,99,914,3.744,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1620.0 Nm; E3 emergency stop 2268.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 914, C 99, D 130, E 864 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR99-60L-7,60,1890.0,,,,,M8,99,1067,4.300,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1890.0 Nm; E3 emergency stop 2646.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M8; impact velocity max 5 m/s; A 88, B 1,067, C 99, D 130, E 1,016 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-1,86,600.0,,,,,M16,143,152,1.570,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 600.0 Nm; E3 emergency stop 840.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 152, C 143, D 191, E 76 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-2,86,1200.0,,,,,M16,143,305,2.840,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1200.0 Nm; E3 emergency stop 1680.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 305, C 143, D 191, E 203 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-3,86,1800.0,,,,,M16,143,457,3.880,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1800.0 Nm; E3 emergency stop 2520.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 457, C 143, D 191, E 355 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-4,86,2400.0,,,,,M16,143,610,5.420,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2400.0 Nm; E3 emergency stop 3360.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 610, C 143, D 191, E 508 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-5,86,3000.0,,,,,M16,143,762,7.070,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 3000.0 Nm; E3 emergency stop 4200.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 762, C 143, D 191, E 660 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-6,86,3600.0,,,,,M16,143,914,8.370,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 3600.0 Nm; E3 emergency stop 5040.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 914, C 143, D 191, E 812 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR143-86L-7,86,4200.0,,,,,M16,143,1067,9.480,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 4200.0 Nm; E3 emergency stop 5880.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 127, B 1,067, C 143, D 191, E 965 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-1,108,1100.0,,,,,M16,188,152,2.479,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1100.0 Nm; E3 emergency stop 1540.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 152, C 188, D 245, E 76 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-2,108,2200.0,,,,,M16,188,305,4.035,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2200.0 Nm; E3 emergency stop 3080.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 305, C 188, D 245, E 203 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-3,108,3300.0,,,,,M16,188,457,7.210,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 3300.0 Nm; E3 emergency stop 4620.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 457, C 188, D 245, E 355 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-4,108,4400.0,,,,,M16,188,610,9.820,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 4400.0 Nm; E3 emergency stop 6160.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 610, C 188, D 245, E 508 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-5,108,5500.0,,,,,M16,188,762,11.390,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 5500.0 Nm; E3 emergency stop 7700.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 762, C 188, D 245, E 660 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-6,108,6600.0,,,,,M16,188,914,13.930,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 6600.0 Nm; E3 emergency stop 9240.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 914, C 188, D 245, E 812 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.124-125,TUBUS TR-L radial long,TR188-108L-7,108,7700.0,,,,,M16,188,1067,15.940,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 7700.0 Nm; E3 emergency stop 10780.0 Nm; stroke = max stroke; energy absorption 26-41 %; mounting screw M16; impact velocity max 5 m/s; A 165, B 1,067, C 188, D 245, E 965 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR42-14HD,14,405,,,,63900,M10,42,148,0.214,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 405 Nm; E3 emergency stop 567 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 63900 N; A 34, B 148, C 42, D 59, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR47-12HD,12,857,,,,149600,M10,47,150,0.224,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 857 Nm; E3 emergency stop 1200 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 149600 N; A 31, B 150, C 47, D 58, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR47-17HD,17,850,,,,122100,M10,47,150,0.224,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 850 Nm; E3 emergency stop 1190 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 122100 N; A 32, B 150, C 47, D 70, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR52-14HD,14,1634,,,,304500,M10,52,153,0.224,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1634 Nm; E3 emergency stop 2288 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 304500 N; A 29, B 153, C 52, D 69, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR57-21HD,21,1194,,,,104800,M10,57,149,0.384,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1194 Nm; E3 emergency stop 1672 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 104800 N; A 48, B 149, C 57, D 79, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR62-15HD,15,1790,,,,245000,M10,62,153,0.374,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1790 Nm; E3 emergency stop 2506 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 245000 N; A 40, B 153, C 62, D 77, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR62-19HD,19,2940,,,,389900,M10,62,152,0.320,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2940 Nm; E3 emergency stop 4116 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 389900 N; A 41, B 152, C 62, D 94, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR63-24HD,24,2061,,,,194400,M10,63,153,0.377,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2061 Nm; E3 emergency stop 2885 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M10; impact velocity max 5 m/s; F max static 194400 N; A 46, B 153, C 63, D 92, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR72-26HD,26,1700,,,,124800,M12,72,149,0.560,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 1700 Nm; E3 emergency stop 2380 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 124800 N; A 59, B 149, C 72, D 98, E 102 mm; body_dia = C, length = B"
ACE Main Catalog 2018 metric p.126-127,TUBUS TR-HD radial heavy duty,TR79-20HD,20,2794,,,,289300,M12,79,153,0.640,profile damper (co-polyester elastomer),-40,90,"E3 continuous use 2794 Nm; E3 emergency stop 3912 Nm; stroke = max stroke; energy absorption 43-72 %; mounting screw M12; impact velocity max 5 m/s; F max static 289300 N; A 54, B 153, C 79, D 98, E 102 mm; body_dia = C, length = B"
